Timestamp: 1764285772.73, FPS: 45.13
Timestamp: 1764285785.35, FPS: 50.08
Timestamp: 1764285797.97, FPS: 45.15
Timestamp: 1764285810.65, FPS: 46.50
Timestamp: 1764285823.53, FPS: 43.89
Timestamp: 1764285836.58, FPS: 41.46
Timestamp: 1764285849.73, FPS: 40.00
Timestamp: 1764285862.60, FPS: 42.50
Timestamp: 1764285875.96, FPS: 43.93
Timestamp: 1764285889.29, FPS: 39.50
Timestamp: 1764285902.81, FPS: 40.58
Timestamp: 1764285915.78, FPS: 45.90
Timestamp: 1764285928.38, FPS: 42.32
Timestamp: 1764285941.20, FPS: 49.24
Timestamp: 1764285954.43, FPS: 44.17
Timestamp: 1764285967.80, FPS: 44.01
Timestamp: 1764285980.90, FPS: 42.47
Timestamp: 1764285994.29, FPS: 42.24
Timestamp: 1764286007.47, FPS: 42.19
Timestamp: 1764286020.80, FPS: 42.00
Timestamp: 1764286034.04, FPS: 40.86
Timestamp: 1764286047.20, FPS: 41.37
Timestamp: 1764365104.36, FPS: 234.25
Timestamp: 1764365112.85, FPS: 209.89
Timestamp: 1764365121.37, FPS: 237.79
Timestamp: 1764365129.65, FPS: 226.53
Timestamp: 1764365137.92, FPS: 283.53
Timestamp: 1764365236.18, FPS: 199.98
Timestamp: 1764365244.43, FPS: 255.87
Timestamp: 1764365252.87, FPS: 223.63
Timestamp: 1764365261.43, FPS: 221.20
Timestamp: 1764365269.67, FPS: 224.91
Timestamp: 1764365278.23, FPS: 235.16
Timestamp: 1764365286.80, FPS: 175.59
Timestamp: 1764365295.19, FPS: 196.74
Timestamp: 1764365303.55, FPS: 224.87
Timestamp: 1764365311.86, FPS: 251.29
Timestamp: 1764365320.22, FPS: 200.55
Timestamp: 1764365328.51, FPS: 249.76
Timestamp: 1764365336.81, FPS: 257.05
Timestamp: 1764365345.19, FPS: 234.77
Timestamp: 1764365353.59, FPS: 248.75
Timestamp: 1764365361.96, FPS: 232.82
Timestamp: 1764365370.25, FPS: 223.54
Timestamp: 1764365378.48, FPS: 232.07
Timestamp: 1764365386.89, FPS: 209.35
Timestamp: 1764365395.54, FPS: 217.68
Timestamp: 1764365403.96, FPS: 248.48
Timestamp: 1764365412.34, FPS: 233.69
Timestamp: 1764365420.59, FPS: 244.62
Timestamp: 1764365428.88, FPS: 208.99
Timestamp: 1764365437.56, FPS: 238.24
Timestamp: 1764365446.08, FPS: 266.16
Timestamp: 1764365537.13, FPS: 331.40
Timestamp: 1764365545.28, FPS: 283.13
Timestamp: 1764365553.46, FPS: 327.05
Timestamp: 1764365561.77, FPS: 304.88
Timestamp: 1764365569.89, FPS: 244.30
Timestamp: 1764365578.26, FPS: 287.25
Timestamp: 1764365586.57, FPS: 303.16
Timestamp: 1764365594.75, FPS: 302.75
Timestamp: 1764365603.00, FPS: 252.97
Timestamp: 1764365611.15, FPS: 291.99
